#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
    9176   -3.966   -9.465   -2.434   12.277   -4.863
    9177   -0.250   -7.176   -1.873    6.759   -2.213
    9178    3.312   -3.124    1.385    9.084   -7.758
    9179    4.895   -5.073   -0.578    9.117   -6.502
    9180    1.234   -7.123    7.488    7.857   -4.255
    9181    2.673   -3.295   11.861    6.672   -8.510
    9182    1.263   -1.833    8.862   11.487   -2.086
    9183    2.892   -6.952    3.555   12.278   -3.671
    9184    4.589   -4.596   11.298   12.150   -6.074
    9185   -0.719   -3.081    6.554   12.931   -3.959
    9186   -5.690   -3.864   11.975   14.718   -2.485
    9187   -4.893   -4.852    9.353    8.618   -2.545
    9188   -1.659   -6.492    7.363    6.519   -0.925
    9189    0.609   -1.401   10.246    8.318   -2.492
    9190    2.967   -4.225   16.701   10.071   -6.805
    9191    2.318   -1.341   15.777   13.384   -4.031
    9192   -9.098   -4.280   10.379   11.261   -4.568
    9193   -3.535   -8.485   11.500   10.604   -2.984
    9194   -6.910   -7.530    7.979    9.723   -3.781
    9195   -6.784   -9.429    0.854    8.110   -6.449
    9196   -7.984  -13.778   -1.495    6.913   -4.184
    9197   -6.682  -10.719   -0.407    6.430   -1.011
    9198   -5.663   -9.564    1.914    7.662   -2.955
    9199   -5.923   -6.929   -0.183   13.152   -3.341
    9200   -3.203  -10.523    2.820    6.282   -1.290
    9201   -1.792   -6.758    2.712    9.834   -3.541
    9202    0.768   -5.715   -0.540    7.810   -5.507
    9203   -5.819  -10.324    3.586    8.072   -2.952
    9204   -3.011  -12.375   -0.995    9.131   -5.267
    9205   -1.292   -6.746    1.229   11.508   -3.413
    9206   -1.287   -8.393    5.338   11.231   -7.215
    9207   -0.142   -5.778    3.965    9.013   -5.388
    9208   -3.057   -6.306    4.899   11.586   -8.617
    9209   -2.560   -6.752    2.840    6.189   -5.751
    9210   -0.162   -8.531    3.405    7.952   -4.554
    9211   -2.666   -5.770   -3.964    5.431   -4.894
    9212   -1.451   -5.207   -0.266    7.760   -3.726
    9213   -0.799   -2.440   -3.038    4.642   -1.924
    9214   -5.921   -3.526   -3.562    8.445   -4.213
    9215   -1.314   -4.308   -3.058    6.557   -2.116
    9216   -1.191   -6.607   -4.050    3.675   -2.755
    9217   -0.996   -7.598   -1.729    4.932   -2.657
    9218   -4.018   -6.710    5.021    9.014    0.475
    9219   -4.713   -5.437    4.529    6.012   -2.373
    9220    0.385   -4.021    6.727    5.811   -3.564
    9221   -2.406   -6.149    3.765    7.263   -1.186
    9222    4.373   -7.066    7.246    3.952   -1.034
    9223    0.933   -4.113    1.948    3.039   -5.183
    9224    4.618   -4.453    2.985    6.536   -2.222
    9225    4.916   -4.651    3.160    4.140   -2.449
    9226    3.844   -6.860    1.770    2.380   -2.939
    9227    2.760   -3.677   -3.107    7.991   -4.312
    9228    2.970   -4.753    6.257    4.717   -6.338
    9229   11.524   -0.287   13.198    4.471   -2.225
    9230    6.414   -3.297    8.206    7.634   -2.060
    9231    7.213   -3.362    0.490    4.686   -3.750
    9232    6.444   -4.624   -0.102    6.562   -5.561
    9233   -1.824   -6.259    5.233    7.242   -5.737
    9234    2.061   -3.454    5.125    4.909   -3.311
    9235   -4.100   -7.214    1.271    7.892   -7.048
    9236   -3.599   -5.032    0.100   10.182   -6.192
    9237    2.572   -6.469    0.284    6.135   -1.966
    9238   -5.352   -5.150    8.039   10.784   -5.652
    9239   -3.331   -7.296    1.566   13.735   -3.376
    9240   -1.055   -4.857    5.246    7.597   -4.915
    9241    3.788   -5.136   -0.904    6.703   -2.906
    9242    1.820   -3.930   -3.355   12.016   -3.804
    9243    0.647   -5.324   -9.645    8.638   -5.460
    9244   -2.858   -9.547   -7.583    8.640   -2.547
    9245   -5.141   -6.522   -4.886    7.421   -2.851
    9246    2.014   -6.066   -2.238    7.299   -1.396
    9247    1.404   -6.110   -3.666   10.817   -2.398
    9248   -1.192   -5.571    0.248   10.196   -3.973
    9249   -1.691   -5.723   -2.896   10.937   -5.061
    9250   -6.990   -7.151   -5.848   12.590   -3.948
    9251   -1.852   -4.263   -1.112    9.914   -1.632
    9252   -3.262   -5.449    3.272   12.163   -2.229
    9253   -4.983   -7.762    2.380   12.321   -5.923
    9254   -1.639   -8.317   -0.533   11.699   -1.422
    9255   -2.112   -6.901    3.130    8.678   -1.318
    9256    1.401   -6.886    1.118    6.760   -7.673
    9257   -5.081   -6.225    4.313    9.895   -5.608
    9258   -0.904   -4.557    5.145    8.032   -3.035
    9259   -6.695   -7.025    2.182   11.394   -2.089
    9260   -2.671   -6.520    6.254   13.033   -3.425
    9261   -3.868   -4.578    4.928   10.866   -5.127
    9262    1.406   -4.274    4.051   10.928   -3.938
    9263   -7.829   -1.593    7.065    9.296   -2.319
    9264   -1.427    0.130    5.433    9.401   -1.648
    9265   -0.518   -1.140    6.181    9.716   -4.220
    9266    0.503   -3.616   -6.246    8.694   -7.073
    9267   -2.805   -3.280    0.141   10.632   -5.546
    9268   -4.543   -1.383   -1.459   13.898   -6.902
    9269   -5.084   -3.081   -6.099    8.549   -5.580
    9270   -0.125   -2.940   -6.984   10.583   -3.971
    9271   -1.189   -1.799   -3.184    8.954   -4.203
    9272   -0.876   -3.480   -3.624    9.259   -5.032
    9273    6.467   -5.130   -4.869   10.324   -7.033
    9274    3.537   -2.461   -5.219   11.017   -7.589
    9275    4.356   -3.231    0.204    8.855   -2.210
    9276    0.207   -3.792    8.091    6.905   -5.085
    9277    2.642   -4.198    5.007    6.365   -6.218
    9278    5.498   -2.839    1.324    7.490   -5.313
    9279    6.520   -0.658    7.310   10.110   -7.664
    9280   11.104   -1.182    6.975    8.822   -7.372
    9281    5.035   -3.446   -0.495    5.196   -7.987
    9282    5.329    3.208   -3.881    8.262   -6.416
    9283    0.810    0.486   -7.610    5.895   -6.065
    9284   -0.151    3.084   -4.887    3.979   -3.076
    9285   -1.824    3.401   -6.708    0.359   -5.127
    9286    1.807   -3.524   -2.136    6.457   -4.748
    9287   -0.472   -1.878   -8.627    8.418   -4.982
    9288   -4.729   -3.948   -2.732    9.225   -5.791
    9289    2.599    1.549   -5.092    9.749   -0.517
    9290    0.669    0.600  -11.878    7.080   -2.962
    9291   -2.831    5.716  -13.198    4.347   -3.863
    9292    1.185    1.970   -2.885   -0.147   -2.983
    9293    3.789    6.317   -1.676   -1.261   -3.357
    9294    1.815    0.385   -2.084   -0.852   -4.214
    9295    2.765   -4.878  -10.928    1.407   -8.393
    9296    7.119   -3.589   -5.695    1.134   -6.100
    9297    8.562    0.713   -3.555    3.398   -8.154
    9298   11.207    0.318   -6.821    3.453   -7.937
    9299    4.180   -1.434   -1.848    4.262   -3.549
    9300    1.323    0.760    2.649    6.238   -9.408
    9301   -1.929   -1.378    7.698    6.599   -2.410
    9302    3.178   -0.420    8.800    4.354   -2.702
    9303    4.920   -6.192   -1.221    8.925   -7.417
    9304    3.972   -4.178    2.373    7.498   -5.929
    9305    4.287   -6.010    6.744    2.500   -3.964
    9306   -4.433   -4.256    4.958    7.608   -6.682
    9307   -3.253   -2.003    1.064   10.867   -7.989
    9308   -0.352   -2.912    0.241   11.255   -4.125
    9309    0.010   -2.207    3.314   10.445   -4.624
    9310    4.156   -4.292    2.909    5.300   -6.560
    9311    7.730   -1.912    0.287   -0.474   -3.779
    9312    0.109   -5.345   -2.478    8.941   -9.606
    9313   -4.955   -7.794    4.251   10.290   -8.513
    9314   -6.789   -5.585    3.734    9.847   -9.003
    9315    1.311   -3.525    3.822    6.283   -7.918
    9316   -1.405   -6.273    2.225    8.641  -10.594
    9317   -2.225   -5.807    7.668    5.133   -4.037
    9318   -0.014   -6.551    6.076    8.567   -3.929
    9319    5.508   -4.766    1.259    9.937   -7.596
    9320    4.907   -2.481    3.544    7.117   -8.488
    9321    1.740   -4.430   -1.268    1.173   -8.223
    9322    4.473   -2.655   -4.426    3.700   -7.112
    9323    2.089   -6.673   -2.304    7.624   -4.789
    9324    1.181   -8.358    1.501    8.756   -2.950
    9325   -2.026   -6.463   -2.177   11.701   -1.949
    9326   -1.572   -4.055   -4.523    9.679   -4.796
    9327    0.307   -4.390   -1.877   10.479   -3.140
    9328    2.222   -5.752   -2.689   11.408   -6.592
    9329    6.274   -6.541   -2.744    9.343   -8.314
    9330    7.443   -5.967    1.885   10.238   -2.268
    9331    2.555   -6.407    1.729   12.311   -5.726
    9332    2.406   -8.932    2.306    6.703   -1.955
    9333    3.182   -5.327    1.678    8.522   -2.464
    9334   -0.833   -6.972    0.272   10.485   -7.504
    9335   -1.026   -8.767   -5.986   11.821   -5.966
    9336    4.459   -4.543    2.886   14.019   -6.167
    9337    1.199   -6.659    3.835   12.059   -4.754
    9338    1.251   -4.537   -0.394   13.004   -6.333
    9339    5.189   -7.389    1.751   11.656   -4.235
    9340    7.643   -1.481   -2.027    9.806   -4.774
    9341    8.409   -0.316   -1.600    9.294   -7.238
    9342    9.073   -3.634    1.191    8.999   -5.871
    9343    6.379   -4.037   -1.179   11.529   -9.576
    9344    4.109   -4.909    4.533    9.940   -8.383
    9345    0.871   -5.404    3.762   11.200   -9.162
    9346    0.901   -6.156   -1.953   14.217   -6.220
    9347    6.082   -4.575   -5.707   12.865   -8.372
    9348   -0.107   -6.186   -6.621   17.456   -8.223
    9349    1.515   -7.236   -4.236   11.426   -5.251
    9350   -1.299   -6.757    2.084   15.757   -4.873
    9351   -1.381   -4.445    2.493   13.104   -6.355
    9352    1.445   -3.654    2.938   13.109   -3.134
    9353    8.185   -3.951   -0.800   13.540   -3.869
    9354    8.556   -3.148    0.365   16.269   -7.186
    9355    7.081   -5.454   -9.704   17.077   -9.748
    9356    9.961   -0.751   -4.399   12.307   -8.985
    9357    7.027   -4.964   -8.237    5.539  -10.713
    9358    5.741   -1.550   -2.166   10.730   -8.316
    9359    2.384   -4.128   -5.292    8.025   -7.438
    9360   -2.732    0.966   -4.553    9.503   -6.060
    9361   -2.117   -0.056   -4.401   12.020   -7.196
    9362   -5.757    2.344   -2.568   13.055   -4.666
    9363   -6.152    2.723    1.492    8.979   -3.709
    9364   -9.118    1.432    2.152   10.142   -2.833
    9365   -3.796    4.296   -2.489   11.778   -4.544
    9366   -7.549    0.098   -1.942   12.733   -8.195
    9367   -2.642    0.680   -3.265    8.548   -9.968
    9368   -9.030    6.250   -3.384    9.185   -8.686
    9369   -5.093    5.792   -1.983    9.874   -7.835
    9370   -8.329    2.673   -0.798    8.852   -5.275
    9371   -7.215    4.572   -5.541    6.253   -7.489
    9372   -8.412    4.165   -4.765   11.537   -7.031
    9373   -6.829    8.515   -4.646    9.432   -7.959
    9374   -2.378    7.576   -5.796    9.278   -9.451
    9375   -2.440    5.217   -2.402    4.713   -8.006
    9376   -3.718    6.339    0.459    3.287   -5.486
    9377   -5.120    1.709   -4.187    3.241   -4.915
    9378   -4.761    4.039   -2.161    4.000   -4.330
    9379  -13.326    0.611   -2.535    8.458   -5.819
    9380   -2.716    0.241    2.941    8.177   -3.816
    9381   -4.849   -1.234   -1.453    9.463   -2.793
    9382    0.384   -0.288   -0.350   11.747   -7.047
    9383    0.277    3.169    3.431   12.382   -5.236
    9384   -2.140   -4.825   -4.801   13.208   -3.027
    9385   -0.187   -3.882   -2.453   10.873   -4.917
    9386   -4.210   -4.779   -3.323   10.977   -3.623
    9387   -4.415   -6.890   -8.760   11.217   -5.916
    9388   -3.651   -6.321   -6.505    6.490   -1.675
    9389  -10.605   -4.222   -8.312    9.096   -2.215
    9390   -7.878    1.864   -9.101   10.770    0.459
    9391  -11.531    2.038   -9.382    6.958    0.902
    9392   -3.191    1.972  -14.344    5.299   -3.924
    9393   -8.460    5.126  -14.435    9.176   -1.551
    9394   -8.369   -3.458  -13.498    9.013   -0.951
    9395   -5.160    4.003   -5.827   13.182    0.899
    9396   -8.204   -2.921   -8.306   11.291   -1.545
    9397  -12.349   -0.705  -12.818   13.714   -2.863
    9398   -7.464    1.058  -10.002   11.639   -1.107
    9399   -5.851    2.293  -11.485   14.160   -1.386
    9400   -6.410   -1.407  -11.048   13.204   -4.397
    9401   -0.153   -2.860   -6.435   12.277   -4.189
    9402   -0.196    3.266   -2.946    9.821   -3.203
    9403   -3.471   -2.511    0.418    8.502   -1.803
    9404   -4.547    1.098   -2.675    5.810    1.821
    9405   -3.716    1.532   -3.860    2.471   -1.414
    9406   -0.799    3.721   -1.913    2.734    0.440
    9407   -0.518    1.905   -8.060    8.078   -1.206
    9408   -3.891    1.324   -9.161    5.088   -2.178
    9409   -1.977    4.815  -13.266    4.423   -4.751
    9410   -9.137    1.516  -13.639    6.104   -3.635
    9411   -7.162    3.417  -10.380    5.362   -0.122
    9412   -0.936    6.002  -10.205    7.455   -0.873
    9413   -8.978   -0.565  -11.173    9.785   -2.391
    9414  -10.171    3.201   -6.091    9.997    3.269
    9415   -6.650    6.303  -10.509    7.591    0.849
    9416   -6.216    8.411  -10.210    9.099   -0.622
    9417   -7.170    3.026  -10.214    6.824    0.465
    9418   -2.490    0.867   -8.456    8.579    2.180
    9419    4.129    4.150   -7.866    1.302    2.347
    9420    0.441    6.942   -8.692    1.362    1.203
    9421    1.605    6.601   -6.869    0.995    1.718
    9422   -0.224    5.142   -3.959   -2.618   -1.096
    9423    0.061    6.595   -8.452    1.328   -3.705
    9424   -2.046    9.093  -10.257    9.935   -6.474
    9425   -0.116    4.351  -15.609    1.979   -2.780
    9426    1.125    4.620  -14.587    1.196   -1.021
    9427   -2.771    3.974   -8.862    1.009    1.725
    9428   -3.150    3.384  -11.785    3.536   -1.210
    9429   -2.739    4.000   -8.635    4.873   -3.080
    9430   -2.047    8.371   -4.796    1.988   -0.985
    9431   -4.979    4.763   -6.140    4.945    2.298
    9432  -11.211    2.764   -4.291    4.561   -1.395
    9433   -8.270    1.220   -8.435    1.957   -0.351
    9434   -6.109    1.428  -10.165    0.472    1.320
    9435   -5.298    2.716  -15.454    3.345   -3.467
    9436   -7.040   -0.396  -14.469    4.417    1.192
    9437   -6.779    0.909  -15.095    5.185   -0.897
    9438   -4.159    1.786  -14.661    4.639   -5.431
    9439   -2.581    1.920  -15.976    2.735   -2.211
    9440    0.735    5.520  -17.168    2.643   -6.177
    9441   -5.762    1.759  -18.632    5.266   -5.616
    9442  -10.773    1.542   -9.560    7.173   -2.547
    9443   -1.776    5.108   -8.850    4.893   -2.213
    9444    1.014    6.601   -9.884    5.141   -3.544
    9445    4.593    7.966   -5.698    3.847   -2.994
    9446   -0.261    7.819   -2.958    2.402    1.790
    9447   -0.232    7.456    0.561    3.722   -3.490
    9448    0.230    8.334   -2.965    5.082   -4.241
    9449   -6.214    6.017  -10.048    6.534   -1.462
    9450   -0.362    9.153   -5.796    4.704    0.037
    9451   -4.184    1.496   -7.629    5.991   -4.230
    9452   -2.063    4.136  -11.035   10.873   -1.192
    9453    3.103    6.508   -8.092    6.515   -3.925
    9454    0.997    7.982  -14.822    4.549   -4.676
    9455    2.162    7.945  -12.805    6.647   -6.478
    9456    0.959    5.495   -8.768    4.384   -4.561
    9457   -2.974    5.468   -8.798    2.577   -3.194
    9458   -2.025    9.020   -6.902    7.776   -5.845
    9459   -8.703    5.999   -0.761   11.537   -1.770
    9460   -7.714    5.644   -6.544    9.851   -7.669
    9461   -4.628    6.158   -7.068    5.765   -5.605
    9462   -8.826    0.715   -6.396    7.959   -2.334
    9463   -6.253    2.468  -11.226   10.356   -6.909
    9464   -6.355    4.172  -14.837   10.240   -8.954
    9465   -2.869    4.368  -18.962    8.334   -8.487
    9466    0.937    3.861  -14.306    7.001   -9.515
    9467    4.791    1.360   -5.483    6.892   -8.569
    9468    5.357    6.693   -8.054    9.200   -6.753
    9469    7.016    8.662   -7.102    4.428   -4.412
    9470    5.155   10.996   -6.022    4.695   -5.138
    9471   12.068   12.245   -0.877    4.504   -7.747
    9472   10.273   10.913    1.087    5.896   -7.738
