#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
   15818   -7.140    0.622    5.236    3.906    3.760
   15819   -7.046   -0.168    2.458    2.315    4.268
   15820   -9.168    1.277    2.496    1.697   -2.034
   15821   -7.239    2.880    1.697   -3.154    0.141
   15822   -9.152    0.307    2.155   -7.389   -3.082
   15823   -3.478    3.948    3.676   -4.224    1.713
   15824   -5.399    4.256    2.615   -2.507    2.227
   15825   -8.262    4.226    5.095    0.692   -1.354
   15826   -7.435    6.479    0.365   -1.906    4.638
   15827   -8.765    2.421    2.226    1.045    4.515
   15828   -8.912    0.329    3.952   -0.949    1.437
   15829   -8.936    0.714    0.740   -2.877    3.795
   15830   -8.286    1.657    0.301   -1.597    2.491
   15831   -7.931    2.805    0.188    0.857    5.448
   15832   -5.856   -2.466    1.884    5.081    1.803
   15833   -7.540    2.009   -2.664   -2.037   -0.075
   15834   -9.401   -3.221    2.436    3.307   -2.144
   15835   -7.559    1.175    0.976   -0.579   -1.239
   15836   -7.386   -1.024    4.622    2.904   -2.178
   15837  -11.692   -0.174    2.831    2.753   -0.652
   15838   -5.458    5.579    2.012    6.378   -2.958
   15839   -6.674   -0.033    1.518    2.043    4.219
   15840   -8.448    1.451    1.401   -1.672   -1.183
   15841   -7.980    0.898    3.028   -0.370   -0.723
   15842   -6.369    3.428    1.910    2.228   -1.395
   15843   -6.260    4.757    0.539    2.926    2.847
   15844   -7.073    0.180    1.428   -1.925    0.467
   15845   -4.498    3.527    6.523    2.223   -1.731
   15846   -6.025    4.288    2.101    0.079    0.571
   15847   -6.799    4.107    0.999    3.574    3.515
   15848   -9.014    7.306   -0.732    1.936   -1.244
   15849   -6.973    6.000    1.996    0.869   -2.705
   15850   -4.069    5.405    3.863    2.841   -3.029
   15851   -4.915    6.519   -0.851   -1.555   -1.728
   15852   -6.167    7.690    3.145    0.137   -2.102
   15853   -8.558    3.343    4.885    1.002   -1.705
   15854   -8.730    6.375    1.882    0.978    0.020
   15855   -4.483    6.332    2.258    5.648    0.549
   15856   -7.519    4.323    2.611    1.026   -2.103
   15857   -8.794    3.660    0.014   -2.403    0.686
   15858   -9.120    2.151    1.655    0.965   -2.063
   15859   -3.613    3.263    2.716   -1.765    0.640
   15860   -7.546    1.304    3.172    1.005    4.191
   15861   -5.697    6.357    3.125    1.970    0.015
   15862   -5.753    6.648   -0.461    0.437    1.552
   15863   -8.588    7.289    2.023    4.961    3.126
   15864   -7.366    5.801    0.594    1.623    0.365
   15865   -2.016   10.585    5.882    4.100    0.854
   15866   -6.300    6.045    1.450    1.598    1.122
   15867   -6.511    4.114    5.459    8.825    0.773
   15868   -4.621    6.016    3.680    4.439   -0.954
   15869   -5.936    2.398    6.796    5.961    2.331
   15870   -9.158    0.017    4.180    6.036   -7.139
   15871   -9.831   -0.075    0.545    1.501   -4.438
   15872   -9.726    1.272    1.003    2.110   -2.089
   15873   -8.737    0.432    2.686    1.883   -2.659
   15874   -9.224   -0.967    4.557    0.212   -2.491
   15875   -9.415   -0.151    0.683    3.543   -0.475
   15876   -7.888    2.635    0.214    2.907   -4.267
   15877   -8.279    1.295    1.110   -0.959   -5.965
   15878   -6.866    5.968    0.969    4.126   -0.356
   15879   -9.725    1.287    1.242    4.127   -0.946
   15880   -4.533    4.610   -0.211    4.526    2.199
   15881   -5.165    4.131    1.031    7.560    4.386
   15882   -6.739    3.502    1.218    5.712   -2.937
   15883   -8.088    2.842    1.523    8.217   -4.172
   15884   -7.546    2.184    1.286    3.867   -3.834
   15885   -9.151    4.998   -1.166   -1.126    4.257
   15886   -3.701    3.813    1.392   -1.049    5.129
   15887   -6.417    0.890    0.949    0.722   -2.245
   15888   -8.302    1.365   -0.923    1.797   -1.586
   15889   -5.711    0.122    1.059   -4.319   -2.433
   15890   -7.583    1.100   -0.551   -0.317   -2.576
   15891   -7.126    2.742    2.458    4.408    0.295
   15892   -7.479    5.501    1.132    7.192    2.331
   15893   -8.689    4.009    3.317    7.091   -2.673
   15894  -11.677    3.442    3.801    7.308   -4.187
   15895   -7.575    1.098    4.050    7.118   -5.138
   15896   -9.026    4.473    2.336    4.026   -3.513
   15897   -7.121    2.466    0.869    1.145   -1.212
   15898   -5.638    1.465    2.617    0.297   -0.410
   15899   -7.916    0.111    3.439    2.418   -1.076
   15900   -8.200   -0.047    0.828    1.833    3.217
   15901   -8.510   -0.429    1.690    0.232    0.487
   15902   -4.524    4.062    1.675   -1.611   -0.733
   15903   -5.770    2.093   -0.753    0.372    2.511
   15904   -5.081    1.585    3.282    1.424    1.122
   15905   -9.963    3.848    1.397    1.196   -3.403
   15906   -6.762    3.733    1.563   -3.239   -1.817
   15907   -7.882    5.435    2.270    3.489   -5.441
   15908   -6.785    3.865    2.439    2.641    0.845
   15909   -8.101    2.895   -1.212    4.866    2.173
   15910   -6.526    3.533   -2.560   10.996    4.029
   15911   -8.039   -0.533    1.405    3.012   -0.834
   15912   -9.439   -2.815    3.803   -2.906   -1.645
   15913   -5.645    2.236    0.940    0.259    0.010
   15914   -4.562    3.638    0.723   -1.841   -4.450
   15915   -7.619    2.792    2.990    4.295   -3.845
   15916   -6.095    0.992    2.179   -2.212   -6.229
   15917   -6.612    3.541    3.526    3.582    0.362
   15918  -11.532    2.613    1.675   11.235   -0.628
   15919   -9.491    3.045    5.114    6.069    2.283
   15920   -5.507    1.169    4.645   -0.299   -4.288
   15921   -8.508   -0.148    0.236   -1.193    2.759
   15922   -8.576    4.727    3.680   -0.268    2.300
   15923   -3.991    3.477    4.549   -1.171    1.379
   15924   -4.467    2.226    2.657   -4.384   -4.073
   15925   -9.289    0.760    2.128    1.596   -2.232
   15926   -1.686    8.453    2.552   -5.936    2.170
   15927   -4.664    7.345    1.739   -0.420   -1.229
   15928   -6.291    2.731    3.564    3.598    1.743
   15929   -7.382    2.237    0.259   -0.318   -0.457
   15930   -6.672    2.793    0.928   -4.584   -1.433
   15931   -8.604   -0.177    4.112   -4.312   -6.809
   15932   -8.583    0.369    2.420   -2.894   -6.977
   15933   -8.368    1.294    3.085   -0.103   -3.124
   15934   -9.922    3.064    5.205   -1.474   -3.121
   15935   -8.671    4.760    4.305   -0.720   -2.151
   15936   -8.685    4.668    4.185    0.844    0.449
   15937   -9.238    3.471   -0.370   -2.317   -3.862
   15938   -5.686    4.287    1.919    0.210    0.853
   15939   -8.591    2.690   -0.061    0.303    1.018
   15940   -5.159    8.928    3.433    2.241    0.372
   15941   -5.567    9.604    3.665    1.516    0.318
   15942   -5.116    6.889    0.943   -3.124    4.760
   15943   -6.318    4.900    2.349   -3.008   -0.877
   15944   -7.595    6.275    0.517   -6.989    1.699
   15945   -5.388    3.874    4.119   -3.356    1.416
   15946   -8.516    5.660   -0.017    3.083   -3.154
   15947  -11.378    0.485    0.592   -0.173   -0.098
   15948   -6.960    1.676    1.715    2.281   -1.626
   15949   -8.975    2.135    2.204   -1.500    0.270
   15950   -4.615    5.447   -0.119    1.991    0.303
   15951   -6.171    2.445   -1.829   -1.759    3.077
   15952   -6.362    7.423   -0.349   -2.444    1.387
   15953   -7.799    2.060   -0.106   -1.034    3.185
   15954   -5.845    1.599    1.799   -2.682   -0.799
   15955   -6.353    2.758    1.469    0.734    2.417
   15956   -6.975    3.338   -1.260   -3.653    1.442
   15957   -8.191   -0.381    2.258   -5.211    2.489
   15958  -11.733   -2.101    0.770  -10.337   -1.335
   15959   -9.894   -2.271   -1.808  -14.564   -0.675
   15960   -4.526    2.506    1.426  -11.383   -5.046
   15961   -7.505    2.942    0.288   -3.826   -5.671
   15962   -8.454    4.148    4.279   -1.689   -7.804
   15963  -10.172    4.136    2.209    0.384   -3.926
   15964   -8.376    4.739    3.354   -3.922   -2.245
   15965   -6.410    6.859   -0.644   -8.687    3.146
   15966   -5.227    9.491    1.651  -10.765   -3.282
   15967  -10.823    3.270    1.921   -0.812   -6.208
   15968   -7.363    4.703    4.631   -4.630   -4.560
   15969  -11.161    2.306    2.895   -3.643   -4.680
   15970  -11.022   -0.531    2.853   -2.063   -0.885
   15971   -9.887    0.755    3.411   -5.715    0.611
   15972   -8.705    4.859    1.140   -2.660   -0.384
   15973   -9.996    6.857    1.092   -2.002   -1.677
   15974  -12.465    2.649    3.294   -0.247   -4.854
   15975  -11.987    4.156    0.768   -4.919   -1.494
   15976   -9.309    6.313    3.098    4.035   -9.946
   15977   -7.777    5.102    5.072   -4.117   -5.939
   15978   -8.277    6.215    3.386    1.011   -4.665
   15979   -8.450    4.142    4.015    0.508    1.790
   15980  -10.751    3.332    4.509   -2.581    5.840
   15981   -8.020   12.276    0.754    4.291    5.887
   15982   -8.760    7.915   -1.940    0.239    1.279
   15983   -8.747   11.744   -0.972   -5.063    0.476
   15984  -10.540    3.352    1.788   -0.367   -2.894
   15985   -6.608    7.041    0.127   -7.656   -3.284
   15986   -9.427    5.425    3.803   -1.139   -5.059
   15987   -8.386    5.895    2.682   -7.422   -7.571
   15988   -7.107    6.017    3.514   -8.981   -6.751
   15989   -8.838    2.016    3.553   -7.714   -6.765
   15990   -6.087    8.642    0.562   -3.542   -9.552
   15991   -8.567    7.821    1.110    3.039   -5.255
   15992   -6.717    7.295    5.455    1.973   -8.252
   15993   -8.458    8.591    2.110   -2.212   -4.887
   15994   -7.204    6.754    0.369   -9.339   -4.079
   15995   -8.227    7.438    1.323   -7.154   -5.015
   15996   -6.753    6.149    0.719   -9.735   -6.521
   15997   -7.409    3.274    3.007   -8.042   -4.784
   15998   -9.540    5.455    5.237   -2.345   -4.984
   15999   -5.976    2.966    2.273   -2.787   -6.292
   16000   -3.621    8.164    0.553   -7.729   -7.902
   16001   -4.174    7.742    1.203   -4.314   -6.114
   16002   -5.990    5.814   -2.550   -6.221   -3.384
   16003   -8.982    3.189    1.006   -3.512   -3.380
   16004  -10.414    0.903    2.156   -3.885   -7.782
   16005   -7.353    5.154    2.670   -4.987   -9.905
   16006   -7.268    5.697    2.050   -9.636  -10.887
   16007   -4.174    3.540    4.179   -8.422  -12.896
   16008   -5.156    3.387    5.625   -8.460  -11.670
   16009   -5.956    3.182    4.184  -10.682   -7.832
   16010   -7.705    1.823    4.490   -5.589  -18.389
   16011  -11.693    3.346    4.736   -0.960  -11.032
   16012   -9.855    6.269    3.188    0.518  -11.935
   16013  -10.632    8.235    4.302   -7.713   -6.453
   16014  -10.429    5.915    4.998   -3.712   -8.875
   16015   -8.622    6.381    3.358   -0.317   -4.355
   16016   -4.532    9.255    1.556    1.128   -1.386
   16017   -7.567    6.150    3.458   -2.248   -0.139
   16018   -8.665    2.272    0.601   -1.333   -1.396
   16019   -6.002    6.738    4.920    0.958   -2.558
   16020   -6.608    6.720    3.473    0.083    1.958
   16021   -7.032    3.412    5.547   -3.402   -4.331
   16022   -8.018    3.918    3.427   -2.552    4.588
   16023   -8.638    6.612    4.494    1.101    1.829
   16024   -9.828    5.708    4.474   -0.704   -1.733
   16025   -8.362    5.400    3.270   -7.855   -5.286
   16026   -7.652    8.199    2.750   -1.567   -5.781
   16027  -11.144    6.283    0.107   -4.618   -4.795
   16028  -10.701   -0.463    1.957   -5.336   -3.446
   16029  -10.181    7.485    3.732   -4.496   -1.482
   16030  -10.567    1.778    2.758   -5.246   -3.311
   16031   -6.862    3.252    6.620    1.992   -1.540
   16032   -8.959    4.350    2.201    1.239   -4.442
   16033  -10.244    3.621    2.522   -4.242   -3.919
   16034  -10.008    4.814    4.942   -2.871   -4.701
   16035   -9.782    2.463    3.437   -7.514   -1.713
   16036   -9.440    4.663    3.504   -3.891   -5.233
   16037   -8.725    4.902    3.294    1.886   -2.622
   16038   -8.006    2.872    7.426   -1.880   -3.464
   16039   -9.513   -1.044    4.986   -4.621   -0.017
   16040  -10.125    0.559    4.773   -0.924   -4.151
   16041  -10.223    4.496    4.180   -4.688   -5.379
   16042   -6.711    4.807    1.970   -3.305   -0.980
   16043   -9.130    5.618    1.356    1.767   -5.349
   16044  -13.101    3.336    0.383   -3.861   -1.185
   16045   -8.872    5.906    1.401   -6.475   -2.198
   16046   -9.980    4.229   -0.774   -3.167   -4.131
   16047   -6.605    8.215    4.512   -2.830   -6.085
   16048   -9.581    6.895    3.908   -3.609   -9.127
   16049   -8.574    6.939    4.902    0.521   -5.484
   16050   -8.554    9.558    1.648   -7.656   -4.986
   16051   -7.009    7.491    1.372   -6.901   -8.154
   16052   -9.326    5.047    5.672   -1.258  -12.009
   16053   -8.929    5.196    2.814   -6.756   -9.585
   16054   -7.673    5.491    1.759   -0.565   -3.238
   16055   -7.941    7.025    3.730   -2.048   -4.428
   16056   -7.095    6.588    5.534    1.654   -1.148
   16057  -10.998    5.324    1.570    2.779    2.120
   16058   -9.443    6.807    1.820   -3.499   -1.820
   16059  -10.280    8.115    2.789   -4.383   -3.899
   16060   -9.481    8.128    1.495   -9.424   -6.511
   16061   -9.778    5.576    4.300   -5.387   -8.297
   16062  -10.255    4.270    4.403   -5.771   -5.805
   16063   -9.786    3.437    2.153   -6.072   -3.369
   16064  -10.094    2.324    3.765   -8.345   -2.338
   16065  -10.065    4.707    2.102   -7.212   -3.375
   16066   -8.657    5.718    0.962    0.490   -5.322
   16067   -9.204    7.958    2.374    1.770   -5.732
   16068  -12.708    8.239    1.886    1.230   -4.954
   16069   -8.284    9.492    3.125   -0.570   -3.138
   16070   -7.713    9.438    6.015    1.901  -10.398
   16071   -9.297    3.417    4.897   -0.849   -6.708
   16072   -9.851    7.962    4.594    2.257   -7.246
   16073  -10.319    6.609    2.539    0.821   -1.329
   16074   -7.787   10.906    2.287   -1.522   -2.057
   16075   -8.748    7.551    2.957    1.986   -4.928
   16076   -7.507    7.325    3.874   -1.715   -6.230
   16077  -10.204    8.395    5.494   -0.853   -5.889
   16078   -7.387   13.043    3.081   -4.289   -0.010
   16079   -6.305   11.175    1.627   -1.288    1.991
   16080   -6.933   12.291    1.758   -1.679    4.290
   16081   -8.784    8.872    1.050    1.641   -0.682
   16082   -9.642    7.184    2.647    2.080    4.562
   16083   -6.627   10.660    5.066    4.104   -0.950
   16084   -6.344    8.010    3.674   -0.514    1.721
   16085   -4.474    9.171    0.569   -2.759    3.177
   16086   -7.456   11.198    1.580   -3.681   -0.069
   16087   -4.219    8.732    2.324   -6.453   -3.921
   16088   -8.450   10.292    5.107   -1.872   -4.718
   16089   -8.537    6.767    3.092   -8.921   -5.619
   16090   -7.706    2.685    5.768  -10.018   -7.043
   16091  -10.896    5.060    1.097   -4.019   -3.707
   16092   -9.027    6.580    0.248   -6.559   -5.365
   16093   -7.477   10.132    1.918   -1.302   -4.212
   16094   -8.298   11.942    1.364    4.500   -0.871
   16095   -8.943    7.905    2.255    3.016   -3.813
   16096   -6.602    7.195    4.356   -5.062   -6.526
   16097   -7.081    4.961    0.621   -2.507   -4.044
   16098   -5.478   10.767    2.225   -1.495   -5.678
   16099  -11.006    7.979    1.351   -7.536   -7.528
   16100  -10.455    3.903    2.505   -3.916   -8.841
   16101  -10.362    2.231    4.536    2.103   -7.602
   16102   -9.257    4.203    3.179   -2.115   -8.370
   16103  -11.168    6.078    1.472   -1.193   -5.326
   16104   -9.484    3.101    2.074   -4.329   -6.101
   16105   -9.836    9.421    2.903   -3.773   -0.989
   16106   -8.586    4.348    0.582   -6.172   -2.096
   16107   -6.796    8.467    0.802   -3.691   -3.593
   16108   -7.374    9.288    0.992   -8.452   -1.743
   16109   -8.149    9.575    3.025   -1.956   -6.515
   16110   -6.026   10.898    6.222    1.175   -8.988
   16111  -10.964    7.136    1.052   -3.001   -0.661
   16112   -8.221    3.877    5.225   -3.874   -2.894
   16113   -4.636   11.909    4.725    2.115   -3.900
   16114   -6.422    9.422    2.685   -1.071   -4.011
   16115   -8.858    6.252    6.206   -0.621   -3.711
   16116   -9.270    6.959    3.789   -3.491   -9.741
   16117   -8.915    9.609    2.744   -2.906   -5.317
   16118   -6.626   10.421    4.401   -2.858  -10.012
   16119  -10.105    5.007    3.612   -3.801   -6.513
   16120   -8.902    4.870    4.025   -0.471   -1.488
   16121  -12.089    6.292    5.593    0.075   -5.246
   16122   -9.820    2.816    4.240   -2.663   -5.441
   16123   -7.408    9.211    2.625   -2.312   -3.764
   16124   -8.455    9.499    4.832   -0.029   -5.071
   16125   -5.621    9.703    3.083   -2.478   -1.441
   16126   -9.717    8.148    3.839   -2.209   -4.729
   16127   -9.097    8.014    5.261   -5.398   -9.452
   16128   -9.107    9.410    4.546   -4.540   -6.198
   16129   -8.015    6.800    3.094   -7.933   -4.510
   16130   -8.723    7.672    1.318   -5.231   -4.812
   16131   -7.844   10.181    4.147   -3.743   -7.716
   16132   -7.113   15.090    4.419   -1.805   -4.120
   16133   -6.349   11.030    4.653   -1.887   -4.724
   16134   -9.105    9.307    2.432   -0.170   -3.957
   16135   -8.267    9.448    1.183   -0.523   -8.026
   16136   -7.194    7.794    1.035    2.667   -3.125
   16137   -7.212   12.075    0.963    2.220   -0.526
   16138   -8.299   11.260    3.727    1.525   -2.508
   16139   -8.245    6.715    2.215    3.436   -0.223
   16140   -5.983    6.470    0.418   -6.426   -0.705
   16141   -5.692   12.851    3.346   -6.133    0.433
   16142   -5.051    9.505    2.322   -2.249   -0.744
   16143   -8.496    7.818    3.318   -4.670   -2.758
   16144   -8.638    7.528    1.096    3.873   -1.069
   16145   -6.553    9.259    2.812   -2.363   -3.141
   16146   -7.939    6.346    3.511   -5.197   -3.834
   16147   -7.788    6.108    7.065    1.268   -5.799
   16148   -8.837   -0.171    6.654    0.093  -11.124
   16149   -6.171    4.420    3.721   -3.139   -6.884
   16150  -10.323    3.070    2.712   -3.610  -10.351
   16151  -11.468   -1.084    4.905   -9.703  -11.712
   16152   -7.708    2.507    6.744   -2.231  -10.658
   16153   -9.337    5.883    6.372   -1.753  -11.453
   16154   -8.317    6.239    7.516    3.832  -12.863
   16155   -9.837    6.249    4.769    3.033  -10.049
   16156   -9.840    4.729    5.667   -5.457  -13.959
   16157  -11.379    7.775    6.142   -3.223   -7.754
   16158   -7.083    6.097    3.535   -5.012  -11.732
   16159   -7.457    8.639    2.951   -4.725  -10.807
   16160   -4.382    8.827    3.019   -5.972   -8.677
   16161   -9.590    7.962    1.997   -3.282  -10.209
   16162   -8.061    4.272    2.923   -7.548   -8.843
   16163   -9.526   10.583    4.302    2.025   -4.816
   16164   -8.997   10.365    3.373   -0.711   -7.038
   16165   -9.133   10.568    3.083   -0.122   -4.890
   16166   -8.315   11.018    2.834   -2.653   -6.002
   16167   -8.964    9.978    3.609    5.070   -3.519
   16168  -10.149    9.874    3.835    1.848   -0.202
   16169   -7.952   13.248    2.799    8.255   -1.338
   16170   -3.368   13.103    2.432   -0.100   -6.505
   16171   -5.327   13.008   -1.519   -2.487    1.362
   16172   -7.185    9.887    2.303    5.138    2.181
   16173   -7.151    7.277    3.945    3.656   -1.942
   16174   -6.732    9.166    3.904   -2.748   -1.376
   16175   -8.570    9.814    2.648   -1.142   -4.040
   16176   -4.875   10.335    0.968    0.377   -1.953
   16177   -8.603    5.753    2.005   -6.581   -8.219
   16178   -5.993    6.191    4.339   -5.345  -13.786
   16179   -7.832    5.116    3.325   -0.328  -10.676
   16180   -8.122    5.797    6.747   -6.152   -7.938
   16181  -10.906    7.604    5.949    5.500  -13.160
   16182   -8.984   10.006    4.097    4.249   -8.648
   16183   -9.846    9.414    2.086    4.123   -9.927
   16184   -8.172   11.173    2.457    3.367   -2.292
   16185   -7.030    5.658    3.581   -2.726   -5.369
   16186   -8.653   10.274   -0.730    0.515   -4.390
   16187   -7.898    9.907    2.991   -0.087   -3.417
   16188   -8.777    8.379    3.203    1.120   -1.712
   16189   -7.177    6.488    5.038    1.220   -4.453
   16190   -7.030   10.565    3.899    0.137   -4.291
   16191   -6.522   11.083    2.216    2.486   -5.076
   16192   -7.082   12.139    2.620    3.963   -5.964
   16193   -8.623    8.385    5.609    1.706   -2.331
   16194  -10.400    7.249    3.723   -6.270   -3.591
   16195  -10.151    7.685    4.602   -2.212   -8.280
   16196   -9.049    8.702    4.154   -2.388   -3.237
   16197   -7.693   10.814    2.863   -0.722   -1.734
   16198   -5.188   13.575    3.256    0.113    2.778
   16199   -4.996    8.791    2.277   -0.465   -2.299
   16200   -6.572   11.167    5.379   -1.274   -4.004
   16201   -8.827    8.437    4.626   -0.340   -2.580
   16202   -9.201    9.877    4.741    4.064   -4.968
   16203   -8.006   11.917    4.282   -1.472   -3.697
   16204   -9.123    7.552    3.181   -8.066   -5.456
   16205   -7.848   13.085    5.275   -2.970   -2.121
   16206   -7.965   11.828    4.924    1.070   -5.994
   16207   -5.041   13.853    3.525   -2.243   -3.080
   16208   -6.609   12.546   -0.173   -5.723   -2.701
   16209   -8.932   10.348    2.242   -7.921   -5.271
   16210   -8.870   11.114    3.435   -7.416   -5.085
   16211   -6.659   11.285    3.960   -4.917   -2.261
   16212   -8.709    8.319    5.256    0.074   -6.859
   16213   -7.890    7.717    6.737   -4.608   -8.292
   16214   -9.296    6.901    2.600   -2.467   -6.339
   16215   -9.918    5.325    2.452   -0.977   -4.325
   16216   -6.193   11.543    0.408   -4.606   -8.978
   16217   -5.021    7.297    2.072   -8.697   -4.101
   16218   -5.425   10.103   -1.076   -1.953   -0.010
   16219   -4.089   10.114    1.590   -6.126   -1.130
   16220   -8.523    7.508   -0.608   -6.089   -1.877
   16221   -8.133    7.355   -0.051   -8.520   -2.190
   16222   -6.452    9.062   -0.113   -8.141    0.068
   16223   -5.709    8.144    1.519   -2.366   -1.621
   16224   -6.087    6.502    4.853   -3.497   -6.191
   16225   -5.549    9.355    2.883   -3.997   -6.099
   16226   -6.618    9.023    1.577   -1.012   -6.674
   16227   -7.595    0.008    0.731   -3.781   -6.337
   16228   -6.349    7.212    3.079    1.981   -4.384
   16229   -4.950   10.847   -0.733   -6.020    4.958
   16230   -6.325    8.349   -0.685   -2.321    1.781
   16231   -5.923    8.479   -0.674   -2.030   -2.470
   16232   -8.136    7.546   -0.329    0.308   -6.041
   16233   -9.748    6.595    0.688    7.056   -2.740
   16234   -9.745    3.292    2.682   -0.420   -1.771
   16235   -6.077    5.663   -1.909   -3.344   -0.063
   16236   -5.272    9.871    0.126   -2.364   -4.255
   16237   -6.372    9.519    1.499   -2.106   -2.324
   16238   -7.010    7.067   -0.447   -5.338    0.530
   16239   -7.767    6.243   -1.643   -3.033    1.077
   16240   -9.699    6.185   -2.123   -6.596   -0.206
   16241   -8.305   12.973   -3.464   -5.212   -0.282
   16242  -10.162    4.266   -3.123   -1.684   -1.974
   16243   -9.016    5.367   -0.708   -0.267   -0.239
   16244   -4.686    5.293   -1.807  -10.770   -0.186
   16245   -9.081    7.217   -1.879   -6.000   -0.977
   16246   -7.987   10.045   -2.029   -5.408    2.657
   16247   -8.688    7.716   -3.182   -0.228    3.823
   16248  -12.764    5.119   -1.342    0.621    0.516
   16249  -11.374    2.671   -0.589    0.843    0.508
   16250   -8.872    4.631   -2.161   -7.649    0.357
   16251  -10.475   -0.593   -0.452   -6.426   -1.908
   16252   -7.905    3.410   -0.817   -1.845   -0.079
   16253   -8.751    6.501   -0.669    1.165    0.018
   16254   -9.403    4.409    0.467    2.009   -0.962
   16255   -8.696    4.826    1.984    0.450   -1.636
   16256   -9.493    1.870    2.007   -0.541   -2.011
   16257   -7.526    4.254    0.806   -2.976    0.146
   16258  -10.504   -0.360    0.909   -2.303    0.731
   16259   -8.864    3.322    3.520    0.212   -3.839
   16260   -7.877    2.255   -1.056   -7.289   -1.133
   16261  -11.753    2.278   -0.021   -3.987   -2.841
   16262   -8.878    5.472    1.853   -7.832    0.592
   16263  -10.354    2.307   -0.769   -1.815   -3.485
   16264   -8.546    0.232   -2.501   -5.014    0.872
   16265   -6.676    2.522   -1.166   -2.232   -1.124
   16266   -6.213    8.163    2.082    6.681    1.398
   16267   -8.616    6.784    1.383    2.591    5.105
   16268  -10.142    5.625    0.742   -2.947    3.494
   16269   -8.826    6.128    3.228    4.101    1.174
   16270  -11.132    6.230   -0.171    1.537   -0.751
   16271  -10.419    9.205   -0.091    2.673   -3.812
   16272   -8.596    9.035    2.098    0.896   -9.264
   16273   -7.748    7.430    1.145   -1.528   -3.043
   16274   -8.741    6.989    2.953    1.978   -8.987
   16275   -9.065    1.847    3.004   -0.980   -9.267
   16276   -8.629    5.237    4.781   -1.785  -10.499
   16277   -8.579    7.842   -1.045   -2.397   -2.618
   16278   -8.118    8.053    1.236   -3.506   -1.828
   16279   -8.549    9.595    2.893   -2.474   -2.889
   16280   -9.925   10.298   -0.356   -2.941    3.369
   16281   -8.484    9.014    1.719   -1.459   -0.955
   16282   -6.491   10.188   -0.525   -0.640    4.451
   16283   -9.959   10.135    1.527    6.307    0.741
   16284   -8.031   10.835    2.484    0.297    2.353
   16285   -5.932   15.149    0.575   -4.965    1.759
   16286   -7.713   11.047    0.657    0.764    4.640
   16287   -8.021   12.986    0.521    0.655    5.470
   16288   -8.341    8.429    0.141   -3.270    0.551
   16289   -9.891    8.984    0.880   -1.252    4.696
   16290   -9.595    7.902    4.529   -3.475    2.002
   16291   -7.439   10.518    1.150    0.867    2.327
   16292   -5.781   13.395    4.248   -2.470   -0.803
   16293   -8.854   12.267    2.087   -1.147   -1.896
   16294   -7.041   13.902    5.120    1.289   -0.932
   16295   -7.629   11.087    2.445   -5.869    2.041
   16296   -7.511   16.677    2.499   -0.450   -2.665
   16297   -8.344    8.297    2.035   -4.073   -0.834
   16298   -8.566   10.865    2.235   -1.762   -3.171
   16299   -6.983   11.606    0.653    0.299    1.023
   16300   -7.758   10.176    1.048   -0.109    1.952
   16301   -7.593    9.684    2.584    1.921   -5.356
   16302   -9.342    3.936    4.479   -3.331   -8.156
   16303   -9.260    5.034    2.237   -7.251   -5.736
   16304   -6.726    9.151   -0.458   -8.823   -4.042
   16305   -6.862   10.518    1.640   -8.303   -2.641
   16306   -5.693   14.303    1.454   -4.295   -0.902
   16307   -6.488   10.759   -0.412   -0.862    0.427
   16308   -7.849    6.091    2.722   -0.337   -5.874
   16309   -7.733   12.175    2.604    1.723   -6.485
   16310   -9.544   10.281    4.507   -0.203   -3.910
   16311   -8.375   13.116    4.374    3.179   -9.409
   16312   -5.581   14.340    6.970   -2.075   -6.395
   16313   -8.476    9.860    4.004   -2.037   -4.496
   16314   -7.591   12.423    2.215   -5.038   -0.432
   16315   -7.338   11.707    2.149   -8.145   -8.734
   16316   -2.836   10.466    2.322   -0.728   -3.760
   16317   -8.011    7.786    5.136   -3.326   -5.980
   16318   -6.616   10.375    2.043   -4.909   -1.487
   16319   -8.926    8.414    0.535   -7.648    1.685
   16320   -7.413   10.938   -0.036   -2.983    1.004
   16321   -8.911   10.587    2.902   -9.409   -9.678
   16322   -7.987    9.947    1.750   -4.016   -5.496
   16323   -7.817   13.085    5.167   -4.676   -3.101
   16324   -7.688   14.955    1.498   -2.206   -4.219
   16325   -6.675   14.039    2.245   -6.386   -9.819
   16326   -9.821   11.626    1.689   -1.828  -10.694
   16327   -8.164   10.419    3.380   -2.714   -8.453
   16328   -6.359   10.542    2.100   -9.768  -10.703
   16329   -7.059   11.232    2.636   -7.493   -1.966
   16330   -8.166    9.373    4.772   -6.322   -7.061
   16331   -6.020   10.025    4.293   -7.691   -9.793
   16332   -9.555    7.332    5.462   -5.322   -9.671
   16333   -5.968   12.565    5.456   -5.623   -6.698
   16334   -7.181   12.310    9.213   -4.047  -15.479
   16335   -7.592   12.220    6.484   -5.275  -12.741
   16336   -6.255   10.118    8.575   -2.518  -11.659
   16337   -9.556   10.212    6.924   -4.267  -14.037
   16338   -8.276   10.738    6.785  -10.157  -12.431
   16339   -6.847   12.497    6.976   -6.095  -13.940
   16340   -5.942   12.006    6.801   -7.883  -14.982
   16341   -6.415   10.689    6.941   -5.764  -22.722
   16342   -1.762   18.775    6.769   -4.103  -18.254
